timestamp	vehicle_id	pack_voltage_V	pack_current_A	soc_pct	soh_pct	temp_cell_avg_C	temp_cell_max_C	temp_ambient_C	cycle_count	charging_status	energy_kwh	internal_resistance_mohm	anomaly_flag
5/19/2026 12:00	EV-PACK-001	378.41	-25.29	82.27	94.02	37.2	39.42	35.66	312	charge	284.321	18.019	normal
5/19/2026 12:10	EV-PACK-001	379.58	-23.93	82.3	93.99	36.85	39.46	35.06	312	charge	285.835	17.528	normal
5/19/2026 12:20	EV-PACK-001	378.32	-34.94	82.33	93.98	34.64	39.14	34.62	312	charge	288.038	17.208	normal
5/19/2026 12:30	EV-PACK-001	380.41	1.17	82.33	93.99	35.86	37.4	34.85	312	idle	288.112	17.392	normal
5/19/2026 12:40	EV-PACK-001	380.27	0.27	82.33	94	34.25	36.08	35.17	312	idle	288.129	17.745	normal
5/19/2026 12:50	EV-PACK-001	381.07	1.98	82.33	93.98	33.87	36.31	33.99	312	idle	288.255	18.104	normal
5/19/2026 13:00	EV-PACK-001	376.13	1.76	82.33	93.95	34.88	37.27	35.44	312	idle	288.365	18.152	normal
5/19/2026 13:10	EV-PACK-001	378.25	1.8	82.33	94	33.29	36.84	34.31	312	idle	288.478	17.815	normal
5/19/2026 13:20	EV-PACK-001	378.21	-0.94	82.33	93.96	35.14	38.67	34.98	312	idle	288.538	17.689	normal
5/19/2026 13:30	EV-PACK-001	379.04	1.86	82.33	93.98	34.82	37.61	34.15	312	idle	288.655	18.041	normal
5/19/2026 13:40	EV-PACK-001	376.62	-0.49	82.33	93.94	33.53	35.04	34.51	312	idle	288.685	18.342	normal
5/19/2026 13:50	EV-PACK-001	378.57	-1.17	82.33	93.95	34.87	36.64	34.38	312	idle	288.759	17.998	normal
5/19/2026 14:00	EV-PACK-001	377.32	-1.24	82.33	93.98	32.58	35.52	32.89	312	idle	288.837	17.611	normal
5/19/2026 14:10	EV-PACK-001	379.48	1.93	82.33	93.96	33.88	38.15	33.54	312	idle	288.96	18.507	normal
5/19/2026 14:20	EV-PACK-001	380.69	-1.61	82.33	93.99	32.64	34.7	33.71	312	idle	289.062	18.442	normal
5/19/2026 14:30	EV-PACK-001	378.22	1.63	82.33	93.98	33.96	36.28	33.65	312	idle	289.164	18.022	normal
5/19/2026 14:40	EV-PACK-001	383.17	-0.39	82.33	93.99	31.62	34.32	33.02	312	idle	289.19	17.806	normal
5/19/2026 14:50	EV-PACK-001	380.56	1.13	82.33	94.01	33.39	37.44	33.18	312	idle	289.261	17.331	normal
5/19/2026 15:00	EV-PACK-001	376.97	1.47	82.33	93.99	32.54	36.32	33.14	312	idle	289.354	18.03	normal
5/19/2026 15:10	EV-PACK-001	380.26	0.91	82.33	93.99	33.32	36.4	33.27	312	idle	289.412	17.594	normal
5/19/2026 15:20	EV-PACK-001	376.56	-1.53	82.33	93.98	31.4	34.42	31.29	312	idle	289.507	18.386	normal
5/19/2026 15:30	EV-PACK-001	380.71	1.65	82.33	93.95	32.42	35.95	31.91	312	idle	289.612	17.964	normal
5/19/2026 15:40	EV-PACK-001	379.92	1.84	82.33	93.98	32.4	36.85	32.21	312	idle	289.729	17.705	normal
5/19/2026 15:50	EV-PACK-001	377.75	1.95	82.33	93.97	32.93	37.05	32.66	312	idle	289.852	18.12	normal
5/19/2026 16:00	EV-PACK-001	379	1.92	82.33	94	31.9	35.71	31.46	312	idle	289.973	17.551	normal
5/19/2026 16:10	EV-PACK-001	378.38	1.32	82.33	94.01	30.27	33.91	31.41	312	idle	290.056	17.875	normal
5/19/2026 16:20	EV-PACK-001	377.99	-0.61	82.33	93.97	30.86	33.55	30.64	312	idle	290.094	18.298	normal
5/19/2026 16:30	EV-PACK-001	378	1.47	82.33	94.03	28.96	32.05	29.89	312	idle	290.187	17.896	normal
5/19/2026 16:40	EV-PACK-001	377.1	-1.89	82.33	93.99	29.22	32.62	29.53	312	idle	290.305	17.339	normal
5/19/2026 16:50	EV-PACK-001	379.19	-0.2	82.33	93.94	31.89	36.05	31.06	312	idle	290.318	17.862	normal
5/19/2026 17:00	EV-PACK-001	377.19	71.28	82.26	93.99	33.44	37.71	30.13	312	drive	294.799	17.878	normal
5/19/2026 17:10	EV-PACK-001	376.53	67.2	82.19	93.98	31.34	35.81	28.85	312	drive	299.017	18.375	normal
5/19/2026 17:20	EV-PACK-001	378.61	106.42	82.09	93.98	33.56	37.71	28.75	312	drive	305.732	18.028	normal
5/19/2026 17:30	EV-PACK-001	379.76	95.79	81.99	93.98	31.41	33.42	28.19	312	drive	311.795	17.791	normal
5/19/2026 17:40	EV-PACK-001	379.05	79.71	81.91	93.97	30.95	34.51	28.42	312	drive	316.83	17.805	normal
5/19/2026 17:50	EV-PACK-001	379.53	84.61	81.83	93.97	31.65	35.88	28.46	312	drive	322.183	17.84	normal
5/19/2026 18:00	EV-PACK-001	380.63	104.34	81.72	93.96	35.06	38.43	28.55	312	drive	328.802	18.059	normal
5/19/2026 18:10	EV-PACK-001	376.34	114.61	81.61	94	31.62	34.35	27.31	312	drive	335.991	17.673	normal
5/19/2026 18:20	EV-PACK-001	377.11	119.43	81.49	94	32.36	35.28	26.93	312	drive	343.497	18.55	normal
5/19/2026 18:30	EV-PACK-001	377.98	99.35	81.39	93.98	30.81	34.52	27.23	312	drive	349.755	18.281	normal
5/19/2026 18:40	EV-PACK-001	378.54	133.73	81.25	93.99	32.55	36.94	25.57	312	drive	358.193	17.56	normal
5/19/2026 18:50	EV-PACK-001	377.41	67.62	81.19	93.97	30.25	34.06	26.99	312	drive	362.446	17.483	normal
5/19/2026 19:00	EV-PACK-001	376.61	-24.63	81.21	93.97	26.78	30.16	26.02	312	charge	363.992	18.171	normal
5/19/2026 19:10	EV-PACK-001	374.62	-42.79	81.25	94	28	31	25.69	312	charge	366.663	18.05	normal
5/19/2026 19:20	EV-PACK-001	377.95	-26.72	81.28	93.99	25.83	28.11	24.63	312	charge	368.346	17.9	normal
5/19/2026 19:30	EV-PACK-001	377.19	-35.8	81.32	93.99	25.71	30.01	25.79	312	charge	370.597	18.405	normal
5/19/2026 19:40	EV-PACK-001	378.91	-29.1	81.35	93.99	27.16	31.61	24.6	312	charge	372.435	17.971	normal
5/19/2026 19:50	EV-PACK-001	378.27	-29.63	81.38	93.97	26.59	29.61	24.8	312	charge	374.302	18.105	normal
5/19/2026 20:00	EV-PACK-001	376.81	-30.01	81.41	93.95	26.6	28.66	25.24	312	charge	376.187	17.59	normal
5/19/2026 20:10	EV-PACK-001	376.06	-42.78	81.45	93.98	24.84	27.29	23.22	312	charge	378.868	17.847	normal
5/19/2026 20:20	EV-PACK-001	378.48	-21.95	81.47	93.99	24.27	25.83	23.84	312	charge	380.253	18.353	normal
5/19/2026 20:30	EV-PACK-001	376.18	-33.34	81.5	93.98	25.67	29.58	23.04	312	charge	382.343	18.127	normal
5/19/2026 20:40	EV-PACK-001	377.3	-47.12	81.55	93.97	25.7	27.81	23.4	312	charge	385.306	17.871	normal
5/19/2026 20:50	EV-PACK-001	375.18	-48.59	81.6	93.95	25.44	28.38	22.67	312	charge	388.344	18.468	normal
5/19/2026 21:00	EV-PACK-001	377.27	-30.57	81.63	93.96	24.87	27.69	23.41	312	charge	390.266	18.12	normal
5/19/2026 21:10	EV-PACK-001	378.82	-44.32	81.67	93.94	25.75	28.68	22.94	312	charge	393.064	17.699	normal
5/19/2026 21:20	EV-PACK-001	375.71	-26.71	81.7	93.97	24.07	26.1	22.5	312	charge	394.737	17.718	normal
5/19/2026 21:30	EV-PACK-001	377.9	-47.89	81.75	93.98	25.63	29.99	22.98	312	charge	397.753	18.05	normal
5/19/2026 21:40	EV-PACK-001	376.98	-47.18	81.8	94	24.56	26.3	22.03	312	charge	400.717	17.166	normal
5/19/2026 21:50	EV-PACK-001	379.73	-32.52	81.83	94	21.78	25.5	20.57	312	charge	402.775	17.713	normal
5/19/2026 22:00	EV-PACK-001	378.11	-0.11	81.83	94	20.03	24.44	20.98	312	idle	402.782	17.736	normal
5/19/2026 22:10	EV-PACK-001	377.59	-1.12	81.83	94.01	21.52	25.22	22.16	312	idle	402.853	17.636	normal
5/19/2026 22:20	EV-PACK-001	377.18	1.41	81.83	93.95	21.06	25.34	21.64	312	idle	402.941	18.07	normal
5/19/2026 22:30	EV-PACK-001	375.49	-1.4	81.83	94.02	19.9	22.42	20.44	312	idle	403.028	17.78	normal
5/19/2026 22:40	EV-PACK-001	375.53	-0.86	81.83	94	20.97	24.03	21.45	312	idle	403.082	17.734	normal
5/19/2026 22:50	EV-PACK-001	377.31	0.6	81.83	93.97	20.88	23.85	20.72	312	idle	403.12	17.961	normal
5/19/2026 23:00	EV-PACK-001	378.55	-1.81	81.83	93.97	20.88	23.71	20.87	312	idle	403.234	18.281	normal
5/19/2026 23:10	EV-PACK-001	380.74	-1.87	81.83	93.98	20.02	23.48	21.01	312	idle	403.353	17.474	normal
5/19/2026 23:20	EV-PACK-001	378.45	-0.17	81.83	93.96	21.45	24.09	21.89	312	idle	403.364	17.967	normal
5/19/2026 23:30	EV-PACK-001	377.04	0.06	81.83	93.99	20.27	22.07	20.91	312	idle	403.368	18.16	normal
5/19/2026 23:40	EV-PACK-001	378.33	0.41	81.83	93.97	21.47	25.34	21.14	312	idle	403.394	18.015	normal
5/19/2026 23:50	EV-PACK-001	377.19	-1.83	81.83	94	22.54	24.48	22.11	312	idle	403.509	17.621	normal
5/20/2026 0:00	EV-PACK-001	379.98	-0.19	81.83	93.99	21.46	24.4	20.95	312	idle	403.521	18.576	normal
5/20/2026 0:10	EV-PACK-001	378.43	1.78	81.83	93.99	21.06	22.83	21	312	idle	403.633	18.218	normal
5/20/2026 0:20	EV-PACK-001	378.39	1.88	81.83	93.99	21.06	25.14	21.03	312	idle	403.752	17.602	normal
5/20/2026 0:30	EV-PACK-001	377.48	-0.44	81.83	93.97	20.83	22.88	19.76	312	idle	403.78	18.241	normal
5/20/2026 0:40	EV-PACK-001	377.5	-1.2	81.83	94	22.01	25.54	21.16	312	idle	403.855	18.132	normal
5/20/2026 0:50	EV-PACK-001	377.05	0.87	81.83	93.99	20.43	24.49	21.5	312	idle	403.909	18.242	normal
5/20/2026 1:00	EV-PACK-001	379.34	-0.63	81.83	93.98	20.34	22.21	21.29	312	idle	403.949	18.901	normal
5/20/2026 1:10	EV-PACK-001	375.48	1.75	81.83	94.01	21.21	24.85	21.62	312	idle	404.059	17.61	normal
5/20/2026 1:20	EV-PACK-001	377.73	0.08	81.83	93.99	21.42	24.76	21.56	312	idle	404.063	18.034	normal
5/20/2026 1:30	EV-PACK-001	376.08	-1.84	81.83	93.95	19.94	22.26	21.43	312	idle	404.179	18.061	normal
5/20/2026 1:40	EV-PACK-001	374.96	-0.46	81.83	93.95	20.93	22.7	21.64	312	idle	404.208	18.16	normal
5/20/2026 1:50	EV-PACK-001	379.36	1.96	81.83	93.99	21.88	24.98	21.87	312	idle	404.332	17.856	normal
5/20/2026 2:00	EV-PACK-001	378.39	1.38	81.83	93.99	22.75	26.55	22.04	312	idle	404.419	18.28	normal
5/20/2026 2:10	EV-PACK-001	380.51	-1.62	81.83	93.99	21.97	23.75	21.69	312	idle	404.521	17.831	normal
5/20/2026 2:20	EV-PACK-001	380.3	1.2	81.83	93.98	21.34	23.14	22.13	312	idle	404.597	18.108	normal
5/20/2026 2:30	EV-PACK-001	378.49	-0.21	81.83	93.98	23.1	25.87	22.69	312	idle	404.61	18.064	normal
5/20/2026 2:40	EV-PACK-001	379.03	-0.3	81.83	93.98	22.79	25.55	22.75	312	idle	404.629	18.066	normal
5/20/2026 2:50	EV-PACK-001	377.41	-0.59	81.83	94.02	23.3	27.27	22.94	312	idle	404.666	18.075	normal
5/20/2026 3:00	EV-PACK-001	377	1.87	81.83	93.98	22.66	25.74	22.86	312	idle	404.784	18.299	normal
5/20/2026 3:10	EV-PACK-001	377.7	-0.95	81.83	93.96	26.11	29.3	23.9	312	idle	404.843	17.83	normal
5/20/2026 3:20	EV-PACK-001	377.65	1.26	81.83	93.96	23.19	25.46	23.03	312	idle	404.923	18.265	normal
5/20/2026 3:30	EV-PACK-001	379.1	1.58	81.83	93.96	23.54	26.8	23.2	312	idle	405.023	18.249	normal
5/20/2026 3:40	EV-PACK-001	380.15	-1.58	81.83	94.03	24.3	28.57	23.72	312	idle	405.123	18.42	normal
5/20/2026 3:50	EV-PACK-001	377.27	1.79	81.83	93.95	22.78	25.64	23.38	312	idle	405.236	17.956	normal
5/20/2026 4:00	EV-PACK-001	378.92	-0.99	81.83	94.02	25.12	26.73	24.67	312	idle	405.298	17.934	normal
5/20/2026 4:10	EV-PACK-001	376.69	-1.62	81.83	93.97	23.57	27.69	24.88	312	idle	405.4	18.01	normal
5/20/2026 4:20	EV-PACK-001	379.28	0.15	81.83	93.98	25.31	27.92	26.05	312	idle	405.409	18.058	normal
5/20/2026 4:30	EV-PACK-001	378.21	-0.95	81.83	93.97	24.26	26.8	24.39	312	idle	405.469	17.885	normal
5/20/2026 4:40	EV-PACK-001	379.81	0.35	81.83	93.99	25.43	29.66	25.65	312	idle	405.491	18.178	normal
5/20/2026 4:50	EV-PACK-001	379.66	0.79	81.83	93.98	26.75	28.53	25.68	312	idle	405.542	17.787	normal
5/20/2026 5:00	EV-PACK-001	377.22	0.03	81.83	93.98	25.01	28.39	26.19	312	idle	405.544	17.817	normal
5/20/2026 5:10	EV-PACK-001	378.55	1.48	81.83	93.98	26.28	28.42	26.09	312	idle	405.637	18.703	normal
5/20/2026 5:20	EV-PACK-001	376.26	-1.25	81.83	93.97	28.35	30.46	27.03	312	idle	405.715	17.734	normal
5/20/2026 5:30	EV-PACK-001	377.74	-1.2	81.83	93.99	28.08	31.7	27.04	312	idle	405.791	17.63	normal
5/20/2026 5:40	EV-PACK-001	375.82	-1.84	81.83	93.95	27.12	28.64	27.64	312	idle	405.906	18.398	normal
5/20/2026 5:50	EV-PACK-001	374.62	-0.11	81.83	93.98	28.48	30.96	27.65	312	idle	405.913	18.148	normal
5/20/2026 6:00	EV-PACK-001	374.47	131.85	81.7	93.98	33.85	36.5	28.54	312	drive	414.142	17.99	normal
5/20/2026 6:10	EV-PACK-001	377.63	73.96	81.62	93.95	30.55	34.81	28.7	312	drive	418.797	18.173	normal
5/20/2026 6:20	EV-PACK-001	378.06	66.42	81.56	93.96	29.46	31.59	28.93	312	drive	422.982	18.614	normal
5/20/2026 6:30	EV-PACK-001	377.76	106.44	81.45	93.98	33.6	35.51	27.92	312	drive	429.683	18.186	normal
5/20/2026 6:40	EV-PACK-001	379.09	89.57	81.36	94	32.33	34.34	29.56	312	drive	435.342	18.391	normal
5/20/2026 6:50	EV-PACK-001	378.88	117.9	81.24	93.97	36.67	40.67	29.3	312	drive	442.787	17.897	normal
5/20/2026 7:00	EV-PACK-001	373.19	128.29	81.11	94.01	34.99	37.77	29.57	312	drive	450.767	17.901	normal
5/20/2026 7:10	EV-PACK-001	377.56	139.13	80.97	93.97	37.03	38.69	30.11	312	drive	459.522	18.46	normal
5/20/2026 7:20	EV-PACK-001	376.6	114.82	80.86	93.98	36.13	38.73	30.64	312	drive	466.728	17.968	normal
5/20/2026 7:30	EV-PACK-001	376.95	84.44	80.78	94	33.2	35.15	31.31	312	drive	472.033	17.384	normal
5/20/2026 7:40	EV-PACK-001	375.44	115.51	80.66	93.96	35	36.95	31.04	312	drive	479.261	18.04	normal
5/20/2026 7:50	EV-PACK-001	377.88	138.97	80.52	93.97	38.37	40.08	31.27	312	drive	488.013	18.494	normal
5/20/2026 8:00	EV-PACK-001	377.84	-1.96	80.52	94	29.78	32.06	30.47	312	idle	488.137	17.842	normal
5/20/2026 8:10	EV-PACK-001	377.56	0.39	80.52	93.93	32.12	36.3	32.14	312	idle	488.161	17.695	normal
5/20/2026 8:20	EV-PACK-001	378.44	-0.81	80.52	93.97	33.38	36.93	32.09	312	idle	488.212	17.751	normal
5/20/2026 8:30	EV-PACK-001	378.85	-0.05	80.52	93.99	33.4	36.48	32.5	312	idle	488.215	17.785	normal
5/20/2026 8:40	EV-PACK-001	376.45	-1.21	80.52	93.98	33.28	37.48	31.95	312	idle	488.291	17.319	normal
5/20/2026 8:50	EV-PACK-001	376.5	0.53	80.52	93.96	32.18	35.84	32.38	312	idle	488.324	17.591	normal
5/20/2026 9:00	EV-PACK-001	374.21	1.83	80.52	93.93	33.91	36.72	33.29	312	idle	488.438	18.037	normal
5/20/2026 9:10	EV-PACK-001	377.09	-1.19	80.52	93.97	32.86	36.07	33.51	312	idle	488.513	17.918	normal
5/20/2026 9:20	EV-PACK-001	375.96	0.34	80.52	93.96	33.84	37.26	33.04	312	idle	488.534	17.842	normal
5/20/2026 9:30	EV-PACK-001	376.09	-0.91	80.52	94	30.87	34.41	32.73	312	idle	488.591	17.781	normal
5/20/2026 9:40	EV-PACK-001	378.29	0.94	80.52	93.98	34.01	37.28	32.88	312	idle	488.65	17.862	normal
5/20/2026 9:50	EV-PACK-001	376.2	0.89	80.52	94	34.02	35.67	32.74	312	idle	488.706	18.082	normal
5/20/2026 10:00	EV-PACK-001	376.6	1.78	80.52	93.95	36.65	38.47	35.12	312	idle	488.818	18.36	normal
5/20/2026 10:10	EV-PACK-001	375.19	1.09	80.52	93.97	33.52	36.23	34.26	312	idle	488.886	18.351	normal
5/20/2026 10:20	EV-PACK-001	375.17	0.09	80.52	93.96	34.97	38.93	34.38	312	idle	488.891	18.833	normal
5/20/2026 10:30	EV-PACK-001	377.85	1.8	80.52	93.96	33.89	35.55	34.24	312	idle	489.005	18.215	normal
5/20/2026 10:40	EV-PACK-001	378.12	0.57	80.52	93.95	33.91	35.77	34.37	312	idle	489.041	17.477	normal
5/20/2026 10:50	EV-PACK-001	374.84	-1.42	80.52	94	33.52	35.67	34.02	312	idle	489.129	17.92	normal
5/20/2026 11:00	EV-PACK-001	375.93	0.5	80.52	93.95	34.77	39.01	35.09	312	idle	489.161	18.228	normal
5/20/2026 11:10	EV-PACK-001	376.94	0.48	80.52	93.95	35.48	37.03	34.85	312	idle	489.191	18.598	normal
5/20/2026 11:20	EV-PACK-001	376.47	-0.49	80.52	94	34.93	37.95	35	312	idle	489.222	18.307	normal
5/20/2026 11:30	EV-PACK-001	375.57	1.88	80.52	94.02	35.64	38.02	34.94	312	idle	489.34	18.38	normal
5/20/2026 11:40	EV-PACK-001	375.8	1.8	80.52	93.99	35.98	37.55	34.91	312	idle	489.452	18.128	normal
5/20/2026 11:50	EV-PACK-001	378	0.47	80.52	93.97	36.47	39.52	35.24	312	idle	489.482	18.325	normal
5/20/2026 12:00	EV-PACK-001	376.98	-23	80.54	93.97	36.38	37.93	34.7	312	charge	490.927	17.878	normal
5/20/2026 12:10	EV-PACK-001	374.13	-36.36	80.58	93.94	37.18	41.25	35.71	312	charge	493.194	17.99	normal
5/20/2026 12:20	EV-PACK-001	376.62	-25.84	80.61	93.99	36.79	39.29	35.92	312	charge	494.816	17.891	normal
5/20/2026 12:30	EV-PACK-001	376.95	1.07	80.61	93.95	35.12	36.99	35.21	312	idle	494.883	17.793	normal
5/20/2026 12:40	EV-PACK-001	377.67	-0.37	80.61	93.99	34.48	37.22	34.08	312	idle	494.907	17.958	normal
5/20/2026 12:50	EV-PACK-001	376.26	-1.87	80.61	93.94	36.51	38.71	34.81	312	idle	495.024	18.204	normal
5/20/2026 13:00	EV-PACK-001	373.6	1.28	80.61	93.99	35.08	37.39	34.71	312	idle	495.104	17.425	normal
5/20/2026 13:10	EV-PACK-001	377.27	1.29	80.61	93.99	35.49	39.87	35.39	312	idle	495.185	18.559	normal
5/20/2026 13:20	EV-PACK-001	377.39	-0.31	80.61	93.98	32.67	35.04	34.11	312	idle	495.204	18.737	normal
5/20/2026 13:30	EV-PACK-001	376.62	1.55	80.61	94	35.58	38.36	35.2	312	idle	495.302	17.766	normal
5/20/2026 13:40	EV-PACK-001	378.18	-1.21	80.61	93.99	35.02	38.24	35.03	312	idle	495.378	18.193	normal
5/20/2026 13:50	EV-PACK-001	377.19	0.92	80.61	93.98	34.79	38.83	34.25	312	idle	495.435	18.703	normal
5/20/2026 14:00	EV-PACK-001	375.49	0.98	80.61	93.99	35.45	47.04	34.42	312	idle	495.497	17.481	overtemp
5/20/2026 14:10	EV-PACK-001	377.03	-0.41	80.61	93.97	35.57	46.83	34.61	312	idle	495.523	17.758	overtemp
5/20/2026 14:20	EV-PACK-001	377.96	-0.13	80.61	93.96	32.59	45.29	33.07	312	idle	495.531	17.499	overtemp
5/20/2026 14:30	EV-PACK-001	379.21	1.27	80.61	93.97	33.53	47.76	34.02	312	idle	495.611	18.517	overtemp
5/20/2026 14:40	EV-PACK-001	378.93	0.96	80.61	93.95	32.67	44.46	33.28	312	idle	495.672	18.083	overtemp
5/20/2026 14:50	EV-PACK-001	378.54	1.95	80.61	93.96	32.99	45.8	33.16	312	idle	495.795	18.255	overtemp
5/20/2026 15:00	EV-PACK-001	375.29	1.25	80.61	93.96	34.12	48.87	32.91	312	idle	495.873	18.548	overtemp
5/20/2026 15:10	EV-PACK-001	373.88	-1.01	80.61	93.96	35	37.18	33.93	312	idle	495.936	18.05	normal
5/20/2026 15:20	EV-PACK-001	376.46	0.23	80.61	93.96	33	35.57	32.63	312	idle	495.95	17.847	normal
5/20/2026 15:30	EV-PACK-001	376.91	1.14	80.61	93.96	31.28	35.46	31.55	312	idle	496.021	18.051	normal
5/20/2026 15:40	EV-PACK-001	376.03	-0.66	80.61	94	32.78	34.82	32.36	312	idle	496.063	18.166	normal
5/20/2026 15:50	EV-PACK-001	377.41	-1.63	80.61	93.96	33.07	36.87	32.02	312	idle	496.165	18.356	normal
5/20/2026 16:00	EV-PACK-001	374.09	-1.25	80.61	93.94	30.62	32.8	30.76	312	idle	496.244	17.484	normal
5/20/2026 16:10	EV-PACK-001	376.18	1.53	80.61	93.97	31.9	35.5	30.72	312	idle	496.339	18.206	normal
5/20/2026 16:20	EV-PACK-001	378.01	1.68	80.61	93.97	30.34	32.06	31.15	312	idle	496.445	18.413	normal
5/20/2026 16:30	EV-PACK-001	372.44	1.36	80.61	93.98	30.89	34.79	30.59	312	idle	496.53	18.042	normal
5/20/2026 16:40	EV-PACK-001	376.52	-0.58	80.61	93.99	30.44	32.72	30.36	312	idle	496.566	18.106	normal
5/20/2026 16:50	EV-PACK-001	378.66	0.55	80.61	93.96	28.2	31.77	29.56	312	idle	496.601	17.882	normal
5/20/2026 17:00	EV-PACK-001	379.38	90.83	80.52	94	32.44	36.15	29.36	312	drive	502.344	17.667	normal
5/20/2026 17:10	EV-PACK-001	375.88	110.14	80.41	94	33.48	37.3	29.28	312	drive	509.244	18.796	normal
5/20/2026 17:20	EV-PACK-001	375.11	107.67	80.3	93.99	32.21	34.7	28.79	312	drive	515.976	18.406	normal
5/20/2026 17:30	EV-PACK-001	377.41	63.6	80.23	93.97	31.85	33.44	28.68	312	drive	519.976	17.573	normal
5/20/2026 17:40	EV-PACK-001	377.13	94.77	80.14	93.95	33.68	37.22	29.15	312	drive	525.932	18.32	normal
5/20/2026 17:50	EV-PACK-001	377.36	119.13	80.02	94	32.42	36.36	27.5	312	drive	533.425	17.512	normal
5/20/2026 18:00	EV-PACK-001	377.36	97.02	79.92	93.96	33.24	36.67	28.41	312	drive	539.527	18.01	normal
5/20/2026 18:10	EV-PACK-001	375.14	63.65	79.86	93.96	32.25	35.06	29.01	312	drive	543.507	18.51	normal
5/20/2026 18:20	EV-PACK-001	376.31	78.6	79.78	93.96	31.25	33.88	27.64	312	drive	548.437	18.042	normal
5/20/2026 18:30	EV-PACK-001	375.47	85.67	79.7	93.98	30.09	33.57	26.86	312	drive	553.797	18.389	normal
5/20/2026 18:40	EV-PACK-001	376.37	102.02	79.59	93.99	31.14	33.89	27.06	312	drive	560.197	18.35	normal
5/20/2026 18:50	EV-PACK-001	375.51	134.46	79.46	93.94	33.43	36.3	25.99	312	drive	568.612	18.143	normal
5/20/2026 19:00	EV-PACK-001	374.75	-28.24	79.49	93.94	26.71	28.22	25.87	312	charge	570.376	17.899	normal
5/20/2026 19:10	EV-PACK-001	376.69	-29.87	79.52	93.95	26.4	27.97	26.28	312	charge	572.251	18.263	normal
5/20/2026 19:20	EV-PACK-001	378.21	-24.4	79.54	93.95	28.25	31.58	25.61	312	charge	573.789	18.808	normal
5/20/2026 19:30	EV-PACK-001	373.99	-26.12	79.57	93.97	27.38	30.03	25.81	312	charge	575.417	18.227	normal
5/20/2026 19:40	EV-PACK-001	375.27	-31.37	79.6	93.95	27.93	29.6	25.64	312	charge	577.38	18.28	normal
5/20/2026 19:50	EV-PACK-001	374.62	-24.48	79.62	94	25.98	28.84	24.25	312	charge	578.908	18.014	normal
5/20/2026 20:00	EV-PACK-001	374.34	-21.03	79.64	93.96	27.39	28.91	25.18	312	charge	580.22	18.099	normal
5/20/2026 20:10	EV-PACK-001	376.57	-37.69	79.68	93.94	24.86	27.46	23.79	312	charge	582.586	17.735	normal
5/20/2026 20:20	EV-PACK-001	375.76	-36.89	79.72	93.95	26.36	29.27	24.24	312	charge	584.896	17.858	normal
5/20/2026 20:30	EV-PACK-001	372.32	-20.34	79.74	93.98	22.65	26.59	22.79	312	charge	586.158	17.812	normal
5/20/2026 20:40	EV-PACK-001	376.85	-29.73	79.77	93.98	25.9	30.03	23.65	312	charge	588.026	18.152	normal
5/20/2026 20:50	EV-PACK-001	375.28	-47.4	79.82	93.95	24.82	26.79	23.34	312	charge	590.99	18.033	normal
5/20/2026 21:00	EV-PACK-001	377.28	-23.02	79.84	93.96	23.82	26.95	22.72	312	charge	592.438	18.304	normal
5/20/2026 21:10	EV-PACK-001	375.03	-25.5	79.86	93.97	22.96	24.84	22.14	312	charge	594.032	18.405	normal
5/20/2026 21:20	EV-PACK-001	375.16	-39.62	79.9	93.97	25.33	29.46	22.04	312	charge	596.509	17.391	normal
5/20/2026 21:30	EV-PACK-001	378.68	-38.19	79.94	93.97	24.32	26	23.42	312	charge	598.919	17.845	normal
5/20/2026 21:40	EV-PACK-001	374.97	-43.73	79.99	93.94	24.32	27.46	21.63	312	charge	601.652	18.145	normal
5/20/2026 21:50	EV-PACK-001	377.32	-26.3	80.01	93.91	24.07	28.05	21.94	312	charge	603.306	17.836	normal
5/20/2026 22:00	EV-PACK-001	375.41	-1.66	80.01	93.97	20.53	22.36	21.05	312	idle	603.41	18.442	normal
5/20/2026 22:10	EV-PACK-001	376.36	1.56	80.01	93.99	22.99	25.33	21.64	312	idle	603.508	18.28	normal
5/20/2026 22:20	EV-PACK-001	375.57	-0.7	80.01	93.98	19.09	22.01	21.07	312	idle	603.551	17.757	normal
5/20/2026 22:30	EV-PACK-001	378.94	-0.93	80.01	93.95	20.62	23.25	21.59	312	idle	603.61	18.154	normal
5/20/2026 22:40	EV-PACK-001	378.13	-1.08	80.01	93.99	20.94	24.29	21.44	312	idle	603.678	18.053	normal
5/20/2026 22:50	EV-PACK-001	375.14	-0.48	80.01	93.96	21.41	24.26	21.3	312	idle	603.708	17.828	normal
5/20/2026 23:00	EV-PACK-001	375.88	-1.01	80.01	93.94	22.21	25.66	20.93	312	idle	603.771	18.141	normal
5/20/2026 23:10	EV-PACK-001	378.39	-1.39	80.01	94	21.18	24.48	20.94	312	idle	603.859	18.256	normal
5/20/2026 23:20	EV-PACK-001	375.29	-0.5	80.01	93.98	20.49	22.53	21.08	312	idle	603.891	18.763	normal
5/20/2026 23:30	EV-PACK-001	377.05	1.86	80.01	93.96	22.55	26.66	20.89	312	idle	604.007	17.984	normal
5/20/2026 23:40	EV-PACK-001	375.61	0.44	80.01	93.96	20.65	22.49	20.04	312	idle	604.034	17.958	normal
5/20/2026 23:50	EV-PACK-001	375.17	-0.73	80.01	93.92	20.59	23.73	21.07	312	idle	604.08	18.178	normal
